,processed,id
2503,sugar cookie mix,6910
10380,sugar cookies,6911
8673,sugar crystal,6912
8527,sugar cube,6913
3192,sugar ice cream cone,6914
9469,sugar pumpkin,6915
6366,sugar snap pea,6916
8386,sugar syrup,6917
10148,sugar twin,6918
11158,sultana,6919
8433,sultana raisin,6920
11359,sumac,6921
11046,sumaq,6922
9923,summer savory,6923
8247,summer squash,6924
10181,sun-dried cranberry,6925
1505,sun-dried tomato,6926
3481,sun-dried tomato alfredo sauce,6927
2278,sun-dried tomato packed in oil,6928
6783,sun-dried tomato paste,6929
6362,sun-dried tomato pesto,6930
5654,sun-dried tomato polentum,6931
4222,sun-dried tomato puree,6932
667,sun-dried tomatoes packed in oil,6933
3233,sunburst mango,6934
10747,sunflower margarine,6935
9605,sunflower oil,6936
8979,sunflower seed,6937
4180,sunflower seed butter,6938
2688,sunny delight orange drink,6939
8203,superfine sugar,6940
3621,supreme brownie mix,6941
11259,sure-jell,6942
10883,surimi,6943
9557,sushi rice,6944
10395,swai fillet,6945
3593,swans down cake flmy,6946
11242,swede,6947
7206,swedish mustard,6948
1904,sweet and sour cocktail mix,6949
1762,sweet and sour plum sauce,6950
1571,sweet and sour sauce,6951
2747,sweet and sour soda,6952
1561,sweet and spicy barbecue sauce,6953
8478,sweet apple,6954
4492,sweet apple cider,6955
4100,sweet baking chocolate,6956
9649,sweet basil,6957
6463,sweet bean paste,6958
4119,sweet bell pepper,6959
10212,sweet bread,6960
4215,sweet brown rice,6961
9206,sweet butter,6962
10025,sweet cherry,6963
10301,sweet chocolate,6964
4213,sweet chocolate square,6965
5242,sweet corn,6966
4759,sweet corn relish,6967
9324,sweet cream,6968
6820,sweet creamy butter,6969
3822,sweet dessert wine,6970
8866,sweet gherkin,6971
3776,sweet green pepper,6972
936,sweet ground chocolate and cocoa,6973
5565,sweet hungarian paprika,6974
8562,sweet mango,6975
10411,sweet marjoram,6976
6470,sweet marsala wine,6977
8854,sweet milk,6978
10114,sweet mustard,6979
9223,sweet onion,6980
2057,sweet onion and pepper relish,6981
7512,sweet orange,6982
9279,sweet paprika,6983
9301,sweet pea,6984
4316,sweet pepper,6985
4917,sweet pepper flake,6986
9471,sweet potato,6987
2455,sweet potato baby food,6988
6640,sweet potato flmy,6989
4642,sweet potato puree,6990
2697,sweet potatoes in syrup,6991
6513,sweet red apple,6992
3414,sweet red cherry pepper,6993
3721,sweet red onion,6994
6284,sweet red pepper,6995
2730,sweet red pepper relish,6996
3167,sweet red pepper strip,6997
5430,sweet red wine,6998
5706,sweet relish,6999
10330,sweet rice,7000
6359,sweet rice flmy,7001
6560,sweet roll dough,7002
5212,sweet sauerkraut,7003
8102,sweet sherry,7004
4349,sweet smoked paprika,7005
5436,sweet tart crust,7006
2372,sweet tea vodka,7007
6134,sweet unsalted butter,7008
8570,sweet vermouth,7009
4322,sweet white onion,7010
4405,sweet white wine,7011
2612,sweet whole kernel corn,7012
8452,sweet wine,7013
4346,sweet yellow onion,7014
5990,sweet-and-sour mix,7015
10485,sweet-hot mustard,7016
11603,sweetcorn,7017
5133,sweetened chestnut puree,7018
4031,sweetened cocoa powder,7019
7997,sweetened coconut,7020
4132,sweetened coconut milk,7021
1378,sweetened condensed milk,7022
3241,sweetened drink mix,7023
5499,sweetened flaked coconut,7024
4974,sweetened iced tea,7025
2815,sweetened lemonade drink mix,7026
4354,sweetened lime juice,7027
6354,sweetened whipped cream,7028
2873,swirled holiday morsel,7029
4297,swiss brown mushroom,7030
9634,swiss chard,7031
3968,swiss chard leaf,7032
3338,swiss cheese,7033
2160,swiss miss diet cocoa mix,7034
8851,swiss steak,7035
11534,swordfish,7036
10444,swordfish fillet,7037
9900,swordfish steak,7038
7494,syrian cheese,7039
9196,syrup,7040
3347,szechuan hot bean sauce,7041
9688,szechuan peppercorn,7042
9308,szechuan sauce,7043
9817,szechwan pepper,7044
5535,szechwan preserved vegetable,7045
2845,t-bone type lamb chop,7046
4540,tabasco jalapeno sauce,7047
7170,tabasco pepper,7048
9101,tabasco sauce,7049
2076,tabascochipotle pepper sauce,7050
11281,tabbouleh,7051
2069,table blend seasoning,7052
4763,table cream,7053
9594,table salt,7054
5388,taco blend cheese,7055
9632,taco cheese,7056
8927,taco chip,7057
6566,taco dorito,7058
2270,taco sauce,7059
4077,taco seasoning,7060
9168,taco shell,7061
6803,tagliatelle pasta noodle,7062
11551,tahini,7063
10611,tahini paste,7064
10180,tahini sauce,7065
5194,tahini sesame butter,7066
11045,taleggio,7067
11443,tamale,7068
11104,tamarillo,7069
7538,tamarind extract,7070
10254,tamarind juice,7071
8734,tamarind paste,7072
7129,tamarind pod,7073
8361,tamarind pulp,7074
3861,tamarind soup mix,7075
6932,tamarus,7076
3691,tandoori color powder,7077
10472,tandoori masala,7078
7951,tandoori paste,7079
5919,tandoori spice mix,7080
5312,tang orange crystal,7081
11190,tangelo,7082
11422,tangerine,7083
8209,tangerine juice,7084
3752,tangerine juice concentrate,7085
10273,tangerine peel,7086
10187,tangerine zest,7087
4684,"tangerine, zest of",7088
5959,"tangerines, zest of",7089
3553,tanqueray london dry gin,7090
9360,tap water,7091
11110,tapenade,7092
8440,tapioca,7093
9508,tapioca flmy,7094
8426,tapioca pudding,7095
8823,tapioca starch,7096
11354,tarama,7097
4350,yellow taro root,7098
4351,taro root,7098
11004,tarragon,7099
8421,tarragon leaf,7100
7973,tarragon vinegar,7101
2701,tarragon white wine vinegar,7102
8337,tart apple,7103
4407,tart baking apple,7104
10023,tart cherry,7105
6044,tart cooking apple,7106
6500,tart green apple,7107
6496,tart red cherry,7108
5129,tart shell,7109
4554,tartar sauce,7110
11199,tartaric,7111
11480,tasso,7112
4209,tasty cheese,7113
9653,tater tot,7114
8544,tawny port,7115
11340,tea,7116
8344,tea bag,7117
10155,tea biscuit,7118
10042,tea leaf,7119
2251,teddy grahams chocolate graham snack,7120
1623,teddy grahams honey graham snack,7121
11463,teff,7122
10622,teff flmy,7123
11556,tempeh,7124
7269,tempeh bacon,7125
7128,tempura batter,7126
5864,tempura dipping sauce,7127
10703,tempura flmy,7128
7243,tempura mix,7129
5406,tender quick,7130
11214,tenderloin,7131
10934,tequila,7132
3428,teriyaki baste and glaze,7133
8946,teriyaki marinade,7134
6579,teriyaki sauce,7135
7789,terra chip,7136
7205,tex-mex cheese,7137
10244,tex-mex seasoning,7138
9852,texas pete,7139
5301,texas sweet onion,7140
3301,texas toast thick bread,7141
3264,textured soy protein granule,7142
6192,textured vegetable protein,7143
10848,thai basil,7144
3832,thai chili paste,7145
3853,thai curry paste,7146
6148,thai fish sauce,7147
3969,thai green chili,7148
4914,thai holy basil,7149
10592,thai pepper,7150
3060,thai red chili pepper,7151
2792,thai red curry paste,7152
10065,thai rice,7153
6187,thai rice noodle,7154
10561,thai seasoning,7155
3170,thick & chunky salsa,7156
10679,thick bread,7157
6644,thick slab bacon,7158
9357,thickened cream,7159
7699,thin cracker,7160
5127,thin egg noodle,7161
5878,thin mint cookies,7162
3738,thin pizza crust,7163
10557,thin spaghettus,7164
4455,thompson seedless grape,7165
10061,three-cheese blend,7166
5162,three-cheese pasta sauce,7167
11003,thyme,7168
7604,thyme honey,7169
8340,thyme leaf,7170
7349,thymol seed,7171
10693,ti leaf,7172
8240,tia marium,7173
5835,tic tac mint,7174
8307,tiger sauce,7175
9334,tiger shrimp,7176
7369,tikka powder,7177
8339,tilapia fillet,7178
10332,tilsiter cheese,7179
5711,tiny new potato,7180
9868,tiny pastum,7181
10685,tiny pea,7182
7637,tiny pumpkin,7183
11182,toast,7184
10310,toast point,7185
7113,toast round,7186
9257,toasted almond,7187
8328,toasted breadcrumb,7188
6608,toasted corn cereal,7189
8563,toasted hazelnut,7190
5007,toasted oat cereal,7191
6363,toasted rice cereal,7192
6037,toasted sesame oil,7193
6036,toasted sesame seed,7194
5479,toasted sliced almond,7195
6088,toasted wheat germ,7196
11561,tobiko,7197
4068,toblerone chocolate bar,7198
5022,toffee ice cream,7199
8071,toffee piece,7200
10826,tofu,7201
6871,tofu crumble,7202
6034,tofu hot dog,7203
6252,tofu shirataki noodle,7204
3657,tofu sour cream,7205
8822,tofutti better-than-cream-cheese,7206
4360,tofutti sour cream,7207
4006,tom kha paste,7208
3252,tom yam broth cube,7209
6478,tom yum paste,7210
11252,tomatillo,7211
8846,tomatillo salsa,7212
1445,tomato,7213
893,tomato and basil pasta sauce,7214
2668,tomato base barbecue sauce,7215
971,tomato basil garlic seasoning,7216
784,tomato basil pasta sauce,7217
3006,tomato basil soup mix,7218
5519,tomato bisque soup,7219
2071,tomato bouillon,7220
6104,tomato bouillon cube,7221
4820,tomato bruschetta topping,7222
9865,tomato chutney,7223
4613,tomato cocktail juice,7224
7601,tomato concentrate,7225
7590,tomato jam,7226
4361,tomato juice,7227
9203,tomato ketchup,7228
604,tomato paste,7229
5113,tomato puree,7230
10102,tomato relish,7231
6727,tomato rice soup,7232
189,tomato sauce,7233
2731,tomato sauce & mushroom,7234
3546,tomato soup,7235
4976,tomato soup mix,7236
3452,tomatoes and green chily,7237
4332,tomatoes in puree,7238
741,tomatoes seasoned,7239
9679,tonic water,7240
7878,tonkatsu sauce,7241
2199,tony chachere's cajun spice,7242
5518,tony chachere's seasoning,7243
7796,toor dal,7244
11499,toothpick,7245
6294,top loin beef,7246
2813,top loin pork chop,7247
6773,top ramen noodle,7248
5344,top round beef,7249
5420,top round roast,7250
3670,top round steak,7251
5163,top sirloin roast,7252
5882,top sirloin steak,7253
6880,topping mix,7254
7217,topside steak,7255
5342,torani orange syrup,7256
11212,tortellini,7257
1087,tortilla,7258
1071,corn tortilla strip,7258
1072,pesto garlic tortilla,7258
1022,nacho cheese tortilla chip,7258
1021,flour tortilla,7258
1100,spinach tortilla,7258
1073,corn tortilla chip,7258
1075,tortilla chip,7258
1076,high-fiber flour tortilla,7258
1099,tomato tortilla,7258
1077,burrito-size flour tortilla,7258
1078,sun-dried tomato tortilla,7258
1085,tortilla soup,7258
1088,tortilla flmy,7258
1084,tomato-basil tortilla,7258
1081,wheat flour tortilla,7258
1070,white corn tortilla,7258
1093,corn tortilla,7258
1083,jalapeno-cilantro tortilla,7258
1064,fajita-size flour tortilla,7258
1043,blue corn tortilla chip,7258
1042,whole wheat tortilla,7258
1061,white flour tortilla,7258
1034,baked corn tortilla chip,7258
1059,light tortilla chip,7258
1035,white corn tortilla chip,7258
1036,burrito-size whole wheat tortilla,7258
1052,blue corn tortilla,7258
1037,soft taco-size flour tortilla,7258
1031,whole wheat tortilla chip,7258
1024,flax seed whole wheat tortilla,7258
1067,corn tortilla mix,7258
1045,tortilla chip strip,7258
1047,taco-size corn tortilla,7258
1023,ature nacho cheese tortilla chip,7258
10937,tostada,7259
11458,tostado,7260
9971,tostitos scoop,7261
737,trail mix bar,7262
736,chex mix sweet and salty trail mix,7262
738,trail mix,7262
10976,treacle,7263
11432,trefoil,7264
6030,tri-color spiral pastum,7265
6895,tri-colored fusilli,7266
10413,tri-colored pastum,7267
10795,tri-tip roast,7268
7214,tri-tip steak,7269
11217,tripe,7270
9243,triple sec,7271
6883,trix cereal,7272
6423,tropical fruit salad,7273
11215,trout,7274
10498,trout fillet,7275
11053,truffle,7276
9964,truffle butter,7277
9691,truffle oil,7278
11034,truvium,7279
7008,tuaca liqueur,7280
7673,tubetti pastum,7281
7829,tubettini pastum,7282
11335,tubettus,7283
8617,tuna,7284
6900,tuna fillet,7285
8599,tuna fish,7286
4955,tuna in brine,7287
3251,tuna in vegetable oil,7288
3015,tuna in water,7289
2698,tuna packed in oil,7290
9785,tuna salad,7291
7906,tuna steak,7292
7584,turban squash,7293
9595,turbinado sugar,7294
7233,turkey,7295
4534,turkey bacon,7296
6980,turkey bone,7297
2341,turkey breast,7298
4703,turkey breast cutlet,7299
3215,turkey breast half,7300
3674,turkey breast tenderloin,7301
5450,turkey broth,7302
7999,turkey carcas,7303
5458,turkey chili,7304
10629,turkey chop,7305
9793,turkey cutlet,7306
7484,turkey dripping,7307
10807,turkey drumstick,7308
7167,turkey fat,7309
7077,turkey fillet,7310
8419,turkey giblet,7311
7847,turkey gizzard,7312
10697,turkey gravy,7313
6479,turkey gravy mix,7314
9812,turkey ham,7315
7344,turkey heart,7316
1637,turkey hot dog,7317
3858,turkey kielbasa,7318
4556,turkey leg,7319
8484,turkey meat,7320
7422,turkey neck,7321
8821,turkey part,7322
7529,turkey pastrami,7323
8515,turkey pepperoni,7324
5118,turkey polish kielbasa,7325
7239,turkey scallopini,7326
6327,turkey slice,7327
7416,turkey slouse,7328
10324,turkey stock,7329
7792,turkey stuffing,7330
3961,turkey stuffing mix,7331
10651,turkey tenderloin,7332
3632,turkey thigh,7333
9714,turkey wing,7334
5318,turkish bay leaf,7335
9893,turkish bread,7336
11059,turmeric,7337
9299,turmeric powder,7338
11011,turnip,7339
10232,turnip green,7340
7717,twelve-grain bread,7341
10048,tzatziki,7342
10487,udon noodle,7343
11600,umeboshi,7344
4781,umeboshi plum paste,7345
10080,umeboshi vinegar,7346
885,unbaked deep dish pie pastry,7347
1888,unbaked deep-dish pie shell,7348
2875,unbaked double pie crust,7349
2225,unbaked pastry shell,7350
3062,unbaked pie crust,7351
2289,unbaked pie shell,7352
4083,unbaked tart shell,7353
6649,unblanched whole almond,7354
5455,unbleached all-purpose flmy,7355
6705,unbleached bread flmy,7356
6394,unbleached cane sugar,7357
9541,unbleached flmy,7358
6109,unbleached white flmy,7359
3484,unbuttered and unsalted popcorn,7360
2422,uncle bens wild rice,7361
8199,uncooked rice,7362
9226,unflavored gelatin,7363
7962,unpopped popcorn,7364
10535,unrefined sugar,7365
8034,unsalted almond,7366
9124,unsalted butter,7367
10564,unsalted cashew,7368
6665,unsalted chicken stock,7369
2617,unsalted creamy peanut butter,7370
3520,unsalted dry roasted peanut,7371
6737,unsalted dry-roasted cashew,7372
4953,unsalted macadamia nut,7373
8040,unsalted margarine,7374
5252,unsalted matzo cracker,7375
10675,unsalted nut,7376
9300,unsalted peanut,7377
3617,unsalted peanut butter,7378
3692,unsalted pistachio nut,7379
10137,unsalted pretzel,7380
6572,unsalted pumpkin seed,7381
4949,unsalted saltine cracker,7382
3863,unsalted shelled pistachio,7383
6161,unsalted sunflower seed,7384
2420,unsalted sunflower seed kernel,7385
6542,unsalted vegetable stock,7386
9175,unseasoned breadcrumb,7387
6627,unsifted all-purpose flmy,7388
9404,unsifted flmy,7389
10642,unsmoked bacon,7390
10576,unsulphured molass,7391
6770,unsweetened almond milk,7392
6473,unsweetened apple cider,7393
5904,unsweetened apple juice,7394
3534,unsweetened apple juice concentrate,7395
8991,unsweetened applesauce,7396
6145,unsweetened baking chocolate,7397
6201,unsweetened baking cocoa,7398
10032,unsweetened berry,7399
8123,unsweetened blueberry,7400
9706,unsweetened cherry,7401
8892,unsweetened chocolate,7402
5751,unsweetened chocolate chip,7403
5600,unsweetened chocolate square,7404
6511,unsweetened chunky applesauce,7405
9098,unsweetened cocoa,7406
6083,unsweetened cocoa powder,7407
9361,unsweetened coconut,7408
3077,unsweetened coconut milk,7409
3707,unsweetened cranberry juice,7410
2765,unsweetened crushed canned pineapple,7411
4208,unsweetened dark chocolate,7412
5169,unsweetened dried cranberry,7413
3001,unsweetened dried shredded coconut,7414
2595,unsweetened drink mix,7415
3751,unsweetened dutch cocoa,7416
6569,unsweetened flaked coconut,7417
5761,unsweetened frozen blueberry,7418
2329,unsweetened frozen peach slice,7419
3007,unsweetened frozen sliced peach,7420
4493,unsweetened fruit juice,7421
3806,unsweetened grape juice,7422
6558,unsweetened grapefruit juice,7423
4667,unsweetened instant tea,7424
5516,unsweetened lemonade mix,7425
2357,unsweetened orange drink mix,7426
5839,unsweetened orange juice,7427
3253,unsweetened orange juice concentrate,7428
7753,unsweetened peach,7429
10819,unsweetened pineapple,7430
6220,unsweetened pineapple chunk,7431
6108,unsweetened pineapple juice,7432
3851,unsweetened pineapple slice,7433
3722,unsweetened pineapple tidbit,7434
3916,unsweetened plain yogurt,7435
5653,unsweetened pomegranate juice,7436
2209,unsweetened powdered drink mix,7437
3729,unsweetened raspberry,7438
4429,unsweetened sliced peach,7439
10728,unsweetened soymilk,7440
5278,unsweetened strawberry,7441
3465,unsweetened tart red cherry,7442
3000,unsweetened vanilla,7443
2734,unsweetened vanilla almond milk,7444
3174,unsweetened white grape juice,7445
3796,unsweetened yogurt,7446
10439,urad dal,7447
9996,valencia orange,7448
4168,vanilla,7449
5710,vanilla baking chip,7450
10071,vanilla bark,7451
8546,vanilla bean,7452
5285,vanilla bean paste,7453
6443,vanilla bean seed,7454
6630,vanilla butternuting,7455
4675,vanilla candy coating,7456
9650,vanilla caramel,7457
9439,vanilla chip,7458
5262,vanilla chocolate chip,7459
5004,vanilla coffee syrup,7460
4887,vanilla cookie crumb,7461
3304,vanilla cookie pie crust,7462
7510,vanilla cookies,7463
1426,vanilla cream-filled cookies,7464
7166,vanilla cupcake,7465
8423,vanilla custard,7466
5154,vanilla custard powder,7467
7303,vanilla ensure,7468
8960,vanilla essence,7469
4197,vanilla extract,7470
9007,vanilla frosting,7471
2633,vanilla frozen yogurt,7472
4460,vanilla greek yogurt,7473
979,vanilla ice cream,7474
4387,vanilla ice milk,7475
8537,vanilla icing,7476
2210,vanilla instant breakfast drink mix,7477
580,vanilla instant pudding and pie filling mix,7478
3626,vanilla instant pudding mix,7479
7313,vanilla liqueur,7480
8176,vanilla pod,7481
9641,vanilla powder,7482
5954,vanilla protein powder,7483
3282,vanilla pudding,7484
2230,vanilla pudding mix,7485
5202,vanilla rice milk,7486
8591,vanilla schnapp,7487
6393,vanilla soy yogurt,7488
4336,vanilla soymilk,7489
4051,vanilla square,7490
8647,vanilla sugar,7491
4695,vanilla syrup,7492
4378,vanilla tea bag,7493
8217,vanilla vodka,7494
